,Unnamed: 0,Make,Model,Vehicle_Type,Engine_Capacity,Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),vehicle_age,Distance_Driven_Last_Month,Fuel_Consumed_Last_Month,CO2 Emissions(g/km)
1369,1369,CHEVROLET,TRAX,1,1.4,4,1,3,9.2,7.0,8.2,34,4,640.0,52.48,189
1370,1370,CHEVROLET,TRAX,1,1.4,4,2,3,9.1,6.9,8.1,35,4,640.0,51.84,186
1371,1371,CHEVROLET,TRAX AWD,1,1.4,4,1,3,9.7,7.6,8.7,32,4,640.0,55.68,200
1372,1372,CHRYSLER,200,1,2.4,4,1,3,10.2,6.4,8.5,33,4,740.0,62.9,196
1373,1373,CHRYSLER,200 FFV,1,2.4,4,1,3,10.2,6.4,8.5,33,4,740.0,62.9,196
1375,1375,CHRYSLER,200,1,3.6,6,1,3,12.4,7.5,10.2,28,4,860.0,87.72,235
1376,1376,CHRYSLER,200 FFV,1,3.6,6,1,3,12.4,7.5,10.2,28,4,860.0,87.72,235
1378,1378,CHRYSLER,200 AWD,1,3.6,6,1,3,12.8,8.1,10.7,26,4,860.0,92.02,246
1379,1379,CHRYSLER,200 AWD FFV,1,3.6,6,1,3,12.8,8.1,10.7,26,4,860.0,92.02,246
1381,1381,CHRYSLER,300,1,3.6,6,1,3,12.4,7.7,10.3,27,4,860.0,88.58,237
1382,1382,CHRYSLER,300 FFV,1,3.6,6,1,3,12.4,7.7,10.3,27,4,860.0,88.58,237
1384,1384,CHRYSLER,300 (MDS),1,5.7,8,1,3,14.8,9.3,12.3,23,5,1070.0,131.61,283
1385,1385,CHRYSLER,300 AWD,1,3.6,6,1,3,12.8,8.6,10.9,26,4,860.0,93.74,251
1386,1386,CHRYSLER,300 AWD FFV,1,3.6,6,1,3,12.8,8.6,10.9,26,4,860.0,93.74,251
1388,1388,CHRYSLER,TOWN & COUNTRY FFV,3,3.6,6,1,3,14.1,9.5,12.0,24,5,860.0,103.2,276
1390,1390,DODGE,CHALLENGER,1,3.6,6,1,3,12.4,7.8,10.3,27,4,860.0,88.58,237
1391,1391,DODGE,CHALLENGER,1,5.7,8,2,3,15.6,10.0,13.1,22,5,1070.0,140.17,301
1392,1392,DODGE,CHALLENGER,1,6.4,8,2,1,16.8,10.4,13.9,20,5,1340.0,186.26,320
1393,1393,DODGE,CHALLENGER (MDS),1,5.7,8,1,3,14.8,9.3,12.3,23,5,1070.0,131.61,283
1394,1394,DODGE,CHALLENGER (MDS),1,6.4,8,1,1,15.7,9.5,12.9,22,5,1340.0,172.86,297
1395,1395,DODGE,CHALLENGER SRT,1,6.4,8,2,1,16.8,10.4,13.9,20,5,1340.0,186.26,320
1396,1396,DODGE,CHALLENGER SRT (MDS),1,6.4,8,1,1,15.7,9.5,12.9,22,5,1340.0,172.86,297
1397,1397,DODGE,CHALLENGER SRT HELLCAT,1,6.2,8,1,1,18.0,10.7,14.7,19,5,1320.0,194.04,338
1398,1398,DODGE,CHALLENGER SRT HELLCAT,1,6.2,8,2,1,18.1,11.4,15.1,19,5,1320.0,199.32,347
1399,1399,DODGE,CHARGER,1,3.6,6,1,3,13.7,8.9,11.5,25,4,860.0,98.9,264
1400,1400,DODGE,CHARGER FFV,1,3.6,6,1,3,13.7,8.9,11.5,25,4,860.0,98.9,264
1402,1402,DODGE,CHARGER,1,3.6,6,1,3,12.4,7.7,10.3,27,4,860.0,88.58,237
1403,1403,DODGE,CHARGER FFV,1,3.6,6,1,3,12.4,7.7,10.3,27,4,860.0,88.58,237
1405,1405,DODGE,CHARGER (MDS),1,5.7,8,1,3,15.7,9.6,12.9,22,5,1070.0,138.03,297
1406,1406,DODGE,CHARGER (MDS),1,5.7,8,1,3,14.8,9.3,12.3,23,5,1070.0,131.61,283
1407,1407,DODGE,CHARGER AWD,1,3.6,6,1,3,12.8,8.6,10.9,26,4,860.0,93.74,251
1408,1408,DODGE,CHARGER AWD FFV,1,3.6,6,1,3,12.8,8.6,10.9,26,4,860.0,93.74,251
1410,1410,DODGE,CHARGER AWD (MDS),1,5.7,8,1,3,16.1,10.0,13.4,21,5,1070.0,143.38,308
1411,1411,DODGE,CHARGER SRT 392 HEMI,1,6.4,8,1,1,15.7,9.5,12.9,22,5,1340.0,172.86,297
1412,1412,DODGE,CHARGER SRT HELLCAT,1,6.2,8,1,1,18.0,10.7,14.7,19,5,1320.0,194.04,338
1413,1413,DODGE,DART,1,2.0,4,2,3,9.4,6.5,8.1,35,4,700.0,56.7,186
1414,1414,DODGE,DART FFV,1,2.0,4,1,3,9.9,7.0,8.6,33,4,700.0,60.2,198
1416,1416,DODGE,DART,1,2.4,4,1,3,10.1,6.8,8.6,33,4,740.0,63.64,198
1417,1417,DODGE,DART,1,2.4,4,2,3,10.5,6.7,8.8,32,4,740.0,65.12,202
1418,1418,DODGE,DART GT,1,2.4,4,1,3,10.6,7.5,9.2,31,4,740.0,68.07999999999998,212
1419,1419,DODGE,DART GT,1,2.4,4,2,3,10.2,7.0,8.8,32,4,740.0,65.12,202
1420,1420,DODGE,DART TURBO AERO,1,1.4,4,1,3,8.4,5.9,7.3,39,4,640.0,46.72,168
1421,1421,DODGE,DART TURBO AERO,1,1.4,4,2,3,8.5,5.8,7.3,39,4,640.0,46.72,168
1422,1422,DODGE,DURANGO AWD FFV,1,3.6,6,1,3,13.9,9.8,12.1,23,5,860.0,104.06,278
1424,1424,DODGE,DURANGO AWD (MDS),1,5.7,8,1,3,17.3,11.5,14.7,19,5,1070.0,157.29,338
1425,1425,DODGE,GRAND CARAVAN FFV,3,3.6,6,1,3,13.7,9.4,11.8,24,4,860.0,101.48,271
1427,1427,DODGE,JOURNEY,1,2.4,4,1,3,12.7,9.1,11.1,25,4,740.0,82.14,255
1428,1428,DODGE,JOURNEY FFV,1,3.6,6,1,3,14.2,9.4,12.1,23,4,860.0,104.06,278
1430,1430,DODGE,JOURNEY AWD,1,3.6,6,1,3,14.5,9.9,12.4,23,5,860.0,106.64,285
1431,1431,DODGE,VIPER SRT COUPE,1,8.4,10,2,1,19.4,11.3,15.8,18,5,1540.0,243.32,363
1432,1432,FIAT,500 CABRIO,1,1.4,4,1,3,8.7,6.9,7.9,36,4,640.0,50.56,182
1433,1433,FIAT,500 CABRIO,1,1.4,4,2,3,7.9,6.3,7.2,39,4,640.0,46.08,166
1434,1434,FIAT,500 HATCHBACK,1,1.4,4,1,3,8.7,6.9,7.9,36,4,640.0,50.56,182
1435,1435,FIAT,500 HATCHBACK,1,1.4,4,2,3,7.6,5.9,6.8,42,4,640.0,43.52,156
1436,1436,FIAT,500 HATCHBACK TURBO,1,1.4,4,1,3,9.6,7.3,8.6,33,4,640.0,55.04,198
1437,1437,FIAT,500 HATCHBACK TURBO,1,1.4,4,2,3,8.5,6.9,7.8,36,4,640.0,49.92,179
1438,1438,FIAT,500 ABARTH CABRIO,1,1.4,4,1,3,9.6,7.3,8.6,33,4,640.0,55.04,198
1439,1439,FIAT,500 ABARTH CABRIO,1,1.4,4,2,3,8.5,6.9,7.8,36,4,640.0,49.92,179
1440,1440,FIAT,500 ABARTH HATCHBACK,1,1.4,4,1,3,9.6,7.3,8.6,33,4,640.0,55.04,198
1441,1441,FIAT,500 ABARTH HATCHBACK,1,1.4,4,2,3,8.5,6.9,7.8,36,4,640.0,49.92,179
1442,1442,FIAT,500L,1,1.4,4,1,3,10.6,7.8,9.4,30,4,640.0,60.16,216
1443,1443,FIAT,500L,1,1.4,4,1,3,9.9,7.2,8.7,32,4,640.0,55.68,200
1444,1444,FIAT,500L,1,1.4,4,2,3,9.3,7.1,8.3,34,4,640.0,53.12,191
1445,1445,FORD,C-MAX HYBRID,1,2.0,4,1,3,5.6,6.4,6.0,47,4,700.0,42.0,138
1446,1446,FORD,EDGE,1,2.0,4,1,3,11.5,7.8,9.8,29,4,700.0,68.60000000000001,225
1447,1447,FORD,EDGE (Start/Stop),1,2.0,4,1,3,11.3,7.9,9.8,29,4,700.0,68.60000000000001,225
1448,1448,FORD,EDGE,1,3.5,6,1,3,13.2,9.0,11.3,25,4,850.0,96.05,260
1449,1449,FORD,EDGE AWD,1,2.0,4,1,3,11.8,8.4,10.3,27,4,700.0,72.10000000000001,237
1450,1450,FORD,EDGE AWD,1,3.5,6,1,3,13.7,9.6,11.8,24,4,850.0,100.3,271
1451,1451,FORD,EDGE SPORT AWD,1,2.7,6,1,3,13.6,9.8,11.9,24,5,770.0,91.63,274
1452,1452,FORD,ESCAPE,1,1.6,4,1,3,10.4,7.4,9.0,31,4,660.0,59.4,207
1453,1453,FORD,ESCAPE,1,2.0,4,1,3,10.9,8.0,9.6,29,4,700.0,67.2,221
1454,1454,FORD,ESCAPE,1,2.5,4,1,3,10.9,7.6,9.5,30,4,750.0,71.25,218
1455,1455,FORD,ESCAPE AWD,1,1.6,4,1,3,10.6,8.0,9.4,30,4,660.0,62.04,216
1456,1456,FORD,ESCAPE AWD,1,2.0,4,1,3,11.4,8.4,10.1,28,4,700.0,70.7,232
1457,1457,FORD,EXPEDITION 4X4,1,3.5,6,1,3,16.2,11.8,14.2,20,5,850.0,120.7,327
1458,1458,FORD,EXPEDITION MAX 4X4,1,3.5,6,1,3,16.4,12.0,14.4,20,5,850.0,122.4,331
1459,1459,FORD,EXPLORER,1,2.0,4,1,3,11.9,8.5,10.4,27,4,700.0,72.8,239
1460,1460,FORD,EXPLORER FFV,1,3.5,6,1,3,13.7,9.7,11.9,24,5,850.0,101.15,274
1462,1462,FORD,EXPLORER AWD (EcoBoost),1,3.5,6,1,3,14.9,10.7,13.0,22,5,850.0,110.5,299
1463,1463,FORD,EXPLORER FFV AWD,1,3.5,6,1,3,14.2,10.3,12.5,23,5,850.0,106.25,288
1465,1465,FORD,F-150,2,2.7,6,1,3,12.2,9.2,10.8,26,4,770.0,83.16,248
1466,1466,FORD,F-150,2,3.5,6,1,3,13.7,9.9,12.0,24,5,850.0,102.0,276
1467,1467,FORD,F-150 FFV,2,3.5,6,1,3,13.2,9.6,11.5,25,4,850.0,97.75,264
1469,1469,FORD,F-150 FFV,2,5.0,8,1,3,15.5,10.6,13.3,21,5,1000.0,133.0,306
1471,1471,FORD,F-150 4X4,2,2.7,6,1,3,13.3,10.4,12.0,24,5,770.0,92.4,276
1472,1472,FORD,F-150 4X4,2,3.5,6,1,3,14.2,10.4,12.5,23,5,850.0,106.25,288
1473,1473,FORD,F-150 FFV 4X4,2,3.5,6,1,3,13.9,10.5,12.4,23,5,850.0,105.4,285
1475,1475,FORD,F-150 FFV 4X4,2,5.0,8,1,3,16.0,11.3,13.9,20,5,1000.0,139.0,320
1477,1477,FORD,FIESTA,1,1.6,4,1,3,8.7,6.4,7.6,37,4,660.0,50.16,175
1478,1478,FORD,FIESTA,1,1.6,4,2,3,8.5,6.5,7.6,37,4,660.0,50.16,175
1479,1479,FORD,FIESTA SFE,1,1.0,3,2,3,7.5,5.5,6.6,43,3,600.0,39.6,152
1480,1480,FORD,FIESTA SFE,1,1.6,4,1,3,8.4,6.2,7.4,38,4,660.0,48.84,170
1481,1481,FORD,FIESTA ST,1,1.6,4,2,3,8.9,6.8,8.0,35,4,660.0,52.8,184
1482,1482,FORD,FLEX,1,3.5,6,1,3,13.3,9.5,11.6,24,4,850.0,98.6,267
1483,1483,FORD,FLEX AWD,1,3.5,6,1,3,13.7,10.1,12.1,23,5,850.0,102.85,278
1484,1484,FORD,FLEX AWD (EcoBoost),1,3.5,6,1,3,14.6,10.4,12.8,22,5,850.0,108.8,294
1485,1485,FORD,FOCUS,1,1.0,3,2,3,8.1,5.9,7.1,40,4,600.0,42.6,163
1486,1486,FORD,FOCUS,1,2.0,4,2,3,10.2,7.3,8.9,32,4,700.0,62.3,205
1487,1487,FORD,FOCUS FFV,1,2.0,4,1,3,8.9,6.2,7.7,37,4,700.0,53.9,177
1489,1489,FORD,FOCUS FFV,1,2.0,4,1,3,9.1,6.3,7.8,36,4,700.0,54.6,179
1491,1491,FORD,FOCUS FFV,1,2.0,4,2,3,9.3,6.7,8.1,35,4,700.0,56.7,186
1493,1493,FORD,FUSION,1,1.5,4,1,3,9.9,6.5,8.4,34,4,650.0,54.6,193
1494,1494,FORD,FUSION (Start/Stop),1,1.5,4,1,3,9.4,6.3,8.0,35,4,650.0,52.0,184
1495,1495,FORD,FUSION,1,2.0,4,1,3,10.5,7.0,8.9,32,4,700.0,62.3,205
1496,1496,FORD,FUSION,1,2.5,4,1,3,10.6,7.0,8.9,32,4,750.0,66.75,205
1497,1497,FORD,FUSION AWD,1,2.0,4,1,3,10.8,7.5,9.3,30,4,700.0,65.10000000000001,214
1498,1498,FORD,FUSION HYBRID,1,2.0,4,1,3,5.4,5.8,5.5,51,4,700.0,38.5,126
1499,1499,FORD,MUSTANG,1,2.3,4,1,3,11.0,7.4,9.4,30,4,730.0,68.62,216
1500,1500,FORD,MUSTANG,1,2.3,4,2,3,10.6,7.5,9.2,31,4,730.0,67.16,212
1501,1501,FORD,MUSTANG,1,3.7,6,1,3,12.6,8.5,10.7,26,4,870.0,93.09,246
1502,1502,FORD,MUSTANG,1,3.7,6,2,3,13.5,8.3,11.2,25,4,870.0,97.44,258
1503,1503,FORD,MUSTANG,1,5.0,8,1,3,14.9,9.5,12.4,23,5,1000.0,124.0,285
1504,1504,FORD,MUSTANG,1,5.0,8,2,3,15.2,9.3,12.5,23,5,1000.0,125.0,288
1505,1505,FORD,MUSTANG CONVERTIBLE,1,2.3,4,1,3,11.6,7.9,9.9,29,4,730.0,72.27,228
1506,1506,FORD,MUSTANG CONVERTIBLE,1,5.0,8,1,3,15.4,10.0,13.0,22,5,1000.0,130.0,299
1507,1507,FORD,T-150 WAGON,2,3.5,6,1,3,16.6,12.5,14.7,19,5,850.0,124.95,338
1508,1508,FORD,T-150 WAGON FFV,2,3.7,6,1,3,16.6,12.6,14.8,19,5,870.0,128.76,340
1510,1510,FORD,TAURUS,1,2.0,4,1,3,10.5,7.4,9.1,31,4,700.0,63.7,209
1511,1511,FORD,TAURUS AWD,1,3.5,6,1,3,13.9,9.5,11.9,24,4,850.0,101.15,274
1512,1512,FORD,TAURUS FFV,1,3.5,6,1,3,12.2,8.2,10.4,27,4,850.0,88.4,239
1514,1514,FORD,TAURUS FFV AWD,1,3.5,6,1,3,13.0,9.1,11.3,25,4,850.0,96.05,260
1516,1516,FORD,TRANSIT CONNECT VAN,2,1.6,4,1,3,10.6,7.9,9.4,30,4,660.0,62.04,216
1517,1517,FORD,TRANSIT CONNECT VAN,2,2.5,4,1,3,11.3,8.2,9.9,29,4,750.0,74.25,228
1518,1518,FORD,TRANSIT CONNECT WAGON,2,2.5,4,1,3,11.7,8.4,10.2,28,4,750.0,76.49999999999999,235
1519,1519,FORD,TRANSIT CONNECT WAGON TAXI,2,2.5,4,1,3,12.0,8.5,10.4,27,4,750.0,78.0,239
1520,1520,GMC,ACADIA,1,3.6,6,1,3,14.2,9.9,12.3,23,5,860.0,105.78,283
1521,1521,GMC,ACADIA AWD,1,3.6,6,1,3,14.6,10.2,12.6,22,5,860.0,108.36,290
1522,1522,GMC,CANYON,2,2.5,4,1,3,11.9,8.8,10.5,27,4,750.0,78.75,242
1523,1523,GMC,CANYON,2,2.5,4,2,3,12.2,9.1,10.8,26,4,750.0,81.00000000000001,248
1524,1524,GMC,CANYON,2,3.6,6,1,3,13.0,9.2,11.3,25,4,860.0,97.18,260
1525,1525,GMC,CANYON 4WD,2,2.5,4,1,3,12.7,9.5,11.3,25,4,750.0,84.75,260
1526,1526,GMC,CANYON 4WD,2,3.6,6,1,3,13.5,9.8,11.8,24,5,860.0,101.48,271
1527,1527,GMC,SAVANA 2500 PASSENGER,2,4.8,8,1,3,21.0,14.2,18.0,16,6,880.0,158.4,414
1528,1528,GMC,SAVANA 2500 PASSENGER,2,6.0,8,1,3,22.0,14.9,18.8,15,6,1000.0,188.0,432
1529,1529,GMC,SAVANA 2500 PASSENGER FFV,2,6.0,8,1,3,22.0,14.9,18.8,15,6,1000.0,188.0,432
1531,1531,GMC,SAVANA 3500 PASSENGER,2,4.8,8,1,3,21.3,14.3,18.1,16,6,880.0,159.28000000000003,416
1532,1532,GMC,SAVANA 3500 PASSENGER,2,6.0,8,1,3,22.2,15.1,19.0,15,6,1000.0,190.0,437
1533,1533,GMC,SAVANA 3500 PASSENGER FFV,2,6.0,8,1,3,22.2,15.1,19.0,15,6,1000.0,190.0,437
1535,1535,GMC,SIERRA,2,4.3,6,1,3,13.4,9.9,11.9,24,5,930.0,110.67,274
1537,1537,GMC,SIERRA,2,5.3,8,1,3,14.6,10.3,12.7,22,5,1030.0,130.81,292
1539,1539,GMC,SIERRA,2,6.2,8,1,1,16.1,11.4,14.0,20,5,1320.0,184.8,322
1540,1540,GMC,SIERRA 4WD,2,4.3,6,1,3,14.1,10.6,12.5,23,5,930.0,116.25,288
1542,1542,GMC,SIERRA 4WD,2,5.3,8,1,3,14.9,10.7,13.0,22,5,1030.0,133.9,299
1544,1544,GMC,SIERRA 4WD,2,6.2,8,1,1,16.3,11.6,14.2,20,5,1320.0,187.44,327
1545,1545,GMC,TERRAIN,1,2.4,4,1,3,10.5,7.3,9.1,31,4,740.0,67.34,209
1546,1546,GMC,TERRAIN FFV,1,2.4,4,1,3,10.5,7.3,9.1,31,4,740.0,67.34,209
1548,1548,GMC,TERRAIN,1,3.6,6,1,3,14.2,9.5,12.1,23,4,860.0,104.06,278
1549,1549,GMC,TERRAIN AWD,1,2.4,4,1,3,11.5,8.2,10.0,28,4,740.0,74.0,230
1550,1550,GMC,TERRAIN AWD,1,3.6,6,1,3,14.8,9.9,12.6,22,5,860.0,108.36,290
1551,1551,GMC,YUKON,1,5.3,8,1,3,14.9,10.1,12.7,22,5,1030.0,130.81,292
1553,1553,GMC,YUKON 4WD,1,5.3,8,1,3,15.1,10.4,13.0,22,5,1030.0,133.9,299
1555,1555,GMC,YUKON DENALI 4WD,1,6.2,8,1,1,16.2,11.4,14.0,20,5,1320.0,184.8,322
1556,1556,GMC,YUKON DENALI 4WD,1,6.2,8,1,1,15.9,11.1,13.8,20,5,1320.0,182.16,317
1557,1557,GMC,YUKON XL,1,5.3,8,1,3,14.9,10.1,12.7,22,5,1030.0,130.81,292
1559,1559,GMC,YUKON XL 4WD,1,5.3,8,1,3,15.4,10.8,13.3,21,5,1030.0,136.99,306
1561,1561,GMC,YUKON XL DENALI 4WD,1,6.2,8,1,1,16.8,11.7,14.5,19,5,1320.0,191.4,334
1562,1562,GMC,YUKON XL DENALI 4WD,1,6.2,8,1,1,16.4,11.7,14.3,20,5,1320.0,188.76,329
1563,1563,HONDA,ACCORD,1,2.4,4,1,3,8.8,6.5,7.8,36,4,740.0,57.72,179
1564,1564,HONDA,ACCORD,1,2.4,4,1,3,9.0,6.7,8.0,35,4,740.0,59.2,184
1565,1565,HONDA,ACCORD,1,2.4,4,2,3,10.1,6.9,8.7,32,4,740.0,64.38,200
1566,1566,HONDA,ACCORD,1,3.5,6,1,3,11.0,6.8,9.1,31,4,850.0,77.35,209
1567,1567,HONDA,ACCORD,1,3.5,6,1,3,11.4,7.3,9.5,30,4,850.0,80.75,219
1568,1568,HONDA,ACCORD,1,3.5,6,2,3,13.0,8.4,10.9,26,4,850.0,92.65,251
1569,1569,HONDA,ACCORD HYBRID,1,2.0,4,1,3,4.7,5.3,5.0,56,4,700.0,35.0,115
1570,1570,HONDA,CIVIC,1,1.8,4,1,3,7.9,6.1,7.1,40,4,680.0,48.28,163
1571,1571,HONDA,CIVIC,1,1.8,4,1,3,8.1,6.2,7.2,39,4,680.0,48.96,166
1572,1572,HONDA,CIVIC,1,1.8,4,2,3,8.6,6.6,7.7,37,4,680.0,52.36,177
1573,1573,HONDA,CIVIC Si,1,2.4,4,2,1,10.8,7.6,9.4,30,4,940.0,88.36,216
1574,1574,HONDA,CIVIC HYBRID,1,1.5,4,1,3,5.3,5.0,5.2,54,4,650.0,33.8,120
1575,1575,HONDA,CR-V,1,2.4,4,1,3,8.6,6.9,7.8,36,4,740.0,57.72,179
1576,1576,HONDA,CR-V AWD,1,2.4,4,1,3,9.1,7.2,8.3,34,4,740.0,61.42000000000001,191
1577,1577,HONDA,CR-Z,1,1.5,4,1,3,6.6,6.0,6.3,45,4,650.0,40.95,145
1578,1578,HONDA,CR-Z,1,1.5,4,2,3,7.6,6.1,6.9,41,4,650.0,44.85,159
1579,1579,HONDA,FIT,1,1.5,4,1,3,7.0,5.7,6.4,44,4,650.0,41.6,147
1580,1580,HONDA,FIT,1,1.5,4,1,3,7.3,6.1,6.8,42,4,650.0,44.2,156
1581,1581,HONDA,FIT,1,1.5,4,2,3,8.1,6.4,7.3,39,4,650.0,47.45,168
1582,1582,HONDA,ODYSSEY,3,3.5,6,1,3,12.3,8.5,10.6,27,4,850.0,90.1,244
1583,1583,HONDA,PILOT,1,3.5,6,1,3,13.3,9.3,11.5,25,4,850.0,97.75,264
1584,1584,HONDA,PILOT 4WD,1,3.5,6,1,3,13.8,9.7,12.0,24,5,850.0,102.0,276
1585,1585,HYUNDAI,ACCENT,1,1.6,4,1,3,8.9,6.3,7.7,37,4,660.0,50.82,177
1586,1586,HYUNDAI,ACCENT,1,1.6,4,2,3,8.7,6.3,7.6,37,4,660.0,50.16,175
1587,1587,HYUNDAI,ELANTRA,1,1.8,4,1,3,8.5,6.3,7.5,38,4,680.0,51.0,172
1588,1588,HYUNDAI,ELANTRA,1,1.8,4,2,3,8.8,6.4,7.7,37,4,680.0,52.36,177
1589,1589,HYUNDAI,ELANTRA,1,2.0,4,1,3,9.7,6.7,8.3,34,4,700.0,58.10000000000001,191
1590,1590,HYUNDAI,ELANTRA,1,2.0,4,2,3,9.8,7.0,8.5,33,4,700.0,59.5,196
1591,1591,HYUNDAI,ELANTRA COUPE,1,2.0,4,1,3,9.6,6.8,8.3,34,4,700.0,58.10000000000001,191
1592,1592,HYUNDAI,ELANTRA COUPE,1,2.0,4,2,3,9.7,6.7,8.3,34,4,700.0,58.10000000000001,191
1593,1593,HYUNDAI,ELANTRA GT,1,2.0,4,1,3,9.7,7.2,8.6,33,4,700.0,60.2,198
1594,1594,HYUNDAI,ELANTRA GT,1,2.0,4,2,3,9.8,6.9,8.5,33,4,700.0,59.5,196
1595,1595,HYUNDAI,EQUUS,1,5.0,8,1,1,15.8,10.2,13.3,21,5,1200.0,159.6,306
1596,1596,HYUNDAI,GENESIS AWD,1,3.8,6,1,3,14.4,9.4,12.1,23,4,880.0,106.48,278
1597,1597,HYUNDAI,GENESIS AWD,1,5.0,8,1,1,17.3,10.5,14.2,20,5,1200.0,170.4,327
1598,1598,HYUNDAI,GENESIS COUPE,1,3.8,6,1,1,14.6,9.6,12.3,23,5,1080.0,132.84,283
1599,1599,HYUNDAI,GENESIS COUPE,1,3.8,6,2,1,14.4,9.9,12.4,23,5,1080.0,133.92,285
1600,1600,HYUNDAI,SANTA FE,1,3.3,6,1,3,12.9,9.4,11.3,25,4,830.0,93.79,260
1601,1601,HYUNDAI,SANTA FE AWD,1,3.3,6,1,3,13.0,9.7,11.5,25,4,830.0,95.45,264
1602,1602,HYUNDAI,SANTA FE SPORT,1,2.4,4,1,3,11.7,8.7,10.3,27,4,740.0,76.22000000000001,237
1603,1603,HYUNDAI,SANTA FE SPORT AWD,1,2.0,4,1,3,12.9,9.8,11.5,25,4,700.0,80.5,264
1604,1604,HYUNDAI,SANTA FE SPORT AWD,1,2.4,4,1,3,12.5,9.3,11.1,25,4,740.0,82.14,255
1605,1605,HYUNDAI,SANTA FE ULTIMATE AWD,1,3.3,6,1,3,13.9,10.8,12.5,23,5,830.0,103.75,287
1606,1606,HYUNDAI,SONATA,1,2.0,4,1,3,10.4,7.4,9.1,31,4,700.0,63.7,209
1607,1607,HYUNDAI,SONATA,1,2.4,4,1,3,9.8,6.7,8.4,34,4,740.0,62.16,193
1608,1608,HYUNDAI,SONATA SPORT/LIMITED,1,2.4,4,1,3,9.8,6.7,8.4,34,4,740.0,62.16,193
1609,1609,HYUNDAI,SONATA HYBRID,1,2.4,4,1,3,6.6,5.9,6.3,45,4,740.0,46.62,145
1610,1610,HYUNDAI,SONATA HYBRID LIMITED,1,2.4,4,1,3,6.6,5.9,6.3,45,4,740.0,46.62,145
1611,1611,HYUNDAI,TUCSON,1,2.0,4,1,3,10.2,8.2,9.3,30,4,700.0,65.10000000000001,214
1612,1612,HYUNDAI,TUCSON,1,2.0,4,2,3,11.4,8.5,10.1,28,4,700.0,70.7,232
1613,1613,HYUNDAI,TUCSON,1,2.4,4,1,3,11.3,8.3,10.0,28,4,740.0,74.0,230
1614,1614,HYUNDAI,TUCSON AWD,1,2.0,4,1,3,11.4,9.3,10.4,27,4,700.0,72.8,239
1615,1615,HYUNDAI,TUCSON AWD,1,2.4,4,1,3,11.6,9.3,10.6,27,4,740.0,78.44,244
1616,1616,HYUNDAI,VELOSTER,1,1.6,4,1,3,8.6,6.6,7.7,37,4,660.0,50.82,177
1617,1617,HYUNDAI,VELOSTER,1,1.6,4,2,3,9.0,6.7,8.0,35,4,660.0,52.8,184
1618,1618,HYUNDAI,VELOSTER TURBO,1,1.6,4,1,3,9.9,7.6,8.8,32,4,660.0,58.08000000000001,202
1619,1619,HYUNDAI,VELOSTER TURBO,1,1.6,4,2,3,9.7,7.0,8.5,33,4,660.0,56.1,196
1620,1620,INFINITI,Q50,1,3.7,6,1,1,12.0,8.1,10.3,27,4,1070.0,110.21,237
1621,1621,INFINITI,Q50 AWD,1,3.7,6,1,1,12.5,8.7,10.8,26,4,1070.0,115.56,248
1622,1622,INFINITI,Q50 HYBRID,1,3.5,6,1,1,8.2,6.7,7.5,38,4,1050.0,78.75,172
1623,1623,INFINITI,Q50 HYBRID AWD,1,3.5,6,1,1,8.7,7.5,8.2,34,4,1050.0,86.1,189
1624,1624,INFINITI,Q60,1,3.7,6,1,1,12.4,8.7,10.7,26,4,1070.0,114.49,246
1625,1625,INFINITI,Q60,1,3.7,6,2,1,13.6,9.3,11.6,24,4,1070.0,124.12,267
1626,1626,INFINITI,Q60 AWD,1,3.7,6,1,1,13.3,9.4,11.5,25,4,1070.0,123.05,264
1627,1627,INFINITI,Q60 CONVERTIBLE,1,3.7,6,1,1,13.6,9.3,11.7,24,4,1070.0,125.19,269
1628,1628,INFINITI,Q60 CONVERTIBLE,1,3.7,6,2,1,14.3,9.8,12.3,23,5,1070.0,131.61,283
1629,1629,INFINITI,Q70,1,3.7,6,1,1,12.8,8.9,11.0,26,4,1070.0,117.7,253
1630,1630,INFINITI,Q70,1,5.6,8,1,1,14.8,9.5,12.4,23,5,1260.0,156.24,285
1631,1631,INFINITI,Q70 AWD,1,3.7,6,1,1,13.2,9.6,11.6,24,4,1070.0,124.12,267
1632,1632,INFINITI,Q70 AWD,1,5.6,8,1,1,15.0,10.2,12.9,22,5,1260.0,162.54,297
1633,1633,INFINITI,Q70 HYBRID,1,3.5,6,1,1,8.0,6.9,7.5,38,4,1050.0,78.75,172
1634,1634,INFINITI,QX50 AWD,1,3.7,6,1,1,13.7,9.7,11.9,24,5,1070.0,127.33,274
1635,1635,INFINITI,QX60,1,3.5,6,1,1,11.4,8.5,10.1,28,4,1050.0,106.05,232
1636,1636,INFINITI,QX60 AWD,1,3.5,6,1,1,12.2,8.9,10.7,26,4,1050.0,112.35,246
1637,1637,INFINITI,QX60 HYBRID AWD,1,2.5,4,1,3,8.9,8.4,8.7,32,4,750.0,65.24999999999999,200
1638,1638,INFINITI,QX70 AWD,1,3.7,6,1,1,14.6,10.7,12.8,22,5,1070.0,136.96,294
1639,1639,INFINITI,QX80 4WD,1,5.6,8,1,1,16.9,11.9,14.7,19,5,1260.0,185.22,338
